"","bulan","condition","waktu","avg_daya"
"1530",3,"conc","22:15",59.8
"1531",3,"conc","22:30",58.7612903225806
"1532",3,"conc","22:45",57.4258064516129
"1533",3,"conc","23:00",58.0193548387097
"1534",3,"conc","23:15",55.4967741935484
"1535",3,"conc","23:30",59.8
"1536",3,"conc","23:45",62.0258064516129
"1537",3,"cond","00:00",62.2451612903226
"1538",3,"cond","00:15",59.7677419354839
"1539",3,"cond","00:30",62.4
"1540",3,"cond","00:45",63.9483870967742
"1541",3,"cond","01:00",58.9935483870968
"1542",3,"cond","01:15",58.2193548387097
"1543",3,"cond","01:30",57.1354838709677
"1544",3,"cond","01:45",55.1225806451613
"1545",3,"cond","02:00",76.32
"1546",3,"cond","02:15",77.44
"1547",3,"cond","02:30",74.88
"1548",3,"cond","02:45",74.56
"1549",3,"cond","03:00",74.88
"1550",3,"cond","03:15",72.16
"1551",3,"cond","03:30",71.68
"1552",3,"cond","03:45",74.24
"1553",3,"cond","04:00",73.858064516129
"1554",3,"cond","04:15",73.858064516129
"1555",3,"cond","04:30",73.0838709677419
"1556",3,"cond","04:45",78.658064516129
"1557",3,"cond","05:00",85.1612903225806
"1558",3,"cond","05:15",85.1612903225806
"1559",3,"cond","05:30",92.2838709677419
"1560",3,"cond","05:45",98.6322580645161
"1561",3,"cond","06:00",110.133137924432
"1562",3,"cond","06:15",105.290322580645
"1563",3,"cond","06:30",105.961116518249
"1564",3,"cond","06:45",111.039120863948
"1565",3,"cond","07:00",216.543709661274
"1566",3,"cond","07:15",158.142317774951
"1567",3,"cond","07:30",187.315161142243
"1568",3,"cond","07:45",207.23254664644
"1569",3,"cond","08:00",413.187047261649
"1570",3,"cond","08:15",270.900205299075
"1571",3,"cond","08:30",322.103238832053
"1572",3,"cond","08:45",363.347579612933
"1573",3,"cond","09:00",577.178598566414
"1574",3,"cond","09:15",430.356071680884
"1575",3,"cond","09:30",442.528728237938
"1576",3,"cond","09:45",517.010821124618
"1577",3,"cond","10:00",794.547156911556
"1578",3,"cond","10:15",591.790529566904
"1579",3,"cond","10:30",649.643955037481
"1580",3,"cond","10:45",696.064390896005
"1581",3,"cond","11:00",987.200292172113
"1582",3,"cond","11:15",713.17580471089
"1583",3,"cond","11:30",831.466912726309
"1584",3,"cond","11:45",887.15922601394
"1585",3,"cond","12:00",1055.20933125292
"1586",3,"cond","12:15",893.706957735
"1587",3,"cond","12:30",878.991446924352
"1588",3,"cond","12:45",929.101309506153
"1589",3,"cond","13:00",1081.796321724
"1590",3,"cond","13:15",917.564152405572
"1591",3,"cond","13:30",857.075460525416
"1592",3,"cond","13:45",832.385358809655
"1593",3,"cond","14:00",939.540508189715
"1594",3,"cond","14:15",770.645835321872
"1595",3,"cond","14:30",737.443532512534
"1596",3,"cond","14:45",728.006258682532
"1597",3,"cond","15:00",789.760820796169
"1598",3,"cond","15:15",603.933879849452
"1599",3,"cond","15:30",632.574778186387
"1600",3,"cond","15:45",602.510683974227
"1601",3,"cond","16:00",579.159591552191
"1602",3,"cond","16:15",500.576499084626
"1603",3,"cond","16:30",442.882484907778
"1604",3,"cond","16:45",379.378411952302
"1605",3,"cond","17:00",342.963320478928
"1606",3,"cond","17:15",282.306561966978
"1607",3,"cond","17:30",241.086130031808
"1608",3,"cond","17:45",199.953167971448
"1609",3,"cond","18:00",149.492869794991
"1610",3,"cond","18:15",120.105399812269
"1611",3,"cond","18:30",100.188320839279
"1612",3,"cond","18:45",85.4992974558224
"1613",3,"cond","19:00",79.9147295150489
"1614",3,"cond","19:15",78.2952605265172
"1615",3,"cond","19:30",78.2156465290687
"1616",3,"cond","19:45",75.8807891383674
"1617",3,"cond","20:00",55.6056651581066
"1618",3,"cond","20:15",58.3741935483871
"1619",3,"cond","20:30",61.3161290322581
"1620",3,"cond","20:45",60.2322580645161
"1621",3,"cond","21:00",62.4
"1622",3,"cond","21:15",62.5548387096774
"1623",3,"cond","21:30",60.0774193548387
"1624",3,"cond","21:45",60.0774193548387
"1625",3,"cond","22:00",61.1612903225806
"1626",3,"cond","22:15",62.4
"1627",3,"cond","22:30",61.3161290322581
"1628",3,"cond","22:45",59.9225806451613
"1629",3,"cond","23:00",60.541935483871
"1630",3,"cond","23:15",57.9096774193548
"1631",3,"cond","23:30",62.4
"1632",3,"cond","23:45",64.7225806451613
"1633",3,"cone","00:00",64.8387096774194
"1634",3,"cone","00:15",62.258064516129
"1635",3,"cone","00:30",65
"1636",3,"cone","00:45",66.6129032258064
"1637",3,"cone","01:00",61.4516129032258
"1638",3,"cone","01:15",60.6451612903226
"1639",3,"cone","01:30",59.5161290322581
"1640",3,"cone","01:45",57.4193548387097
"1641",3,"cone","02:00",79.5
"1642",3,"cone","02:15",80.6666666666667
"1643",3,"cone","02:30",78
"1644",3,"cone","02:45",77.6666666666667
"1645",3,"cone","03:00",78
"1646",3,"cone","03:15",75.1666666666667
"1647",3,"cone","03:30",74.6666666666667
"1648",3,"cone","03:45",77.3333333333333
"1649",3,"cone","04:00",76.9354838709677
"1650",3,"cone","04:15",76.9354838709677
"1651",3,"cone","04:30",76.1290322580645
"1652",3,"cone","04:45",81.9354838709677
"1653",3,"cone","05:00",88.7096774193548
"1654",3,"cone","05:15",88.7096774193548
"1655",3,"cone","05:30",96.1290322580645
"1656",3,"cone","05:45",102.741935483871
"1657",3,"cone","06:00",114.722018671283
"1658",3,"cone","06:15",109.677419354839
"1659",3,"cone","06:30",110.376163039842
"1660",3,"cone","06:45",115.665750899945
"1661",3,"cone","07:00",225.566364230494
"1662",3,"cone","07:15",164.731581015574
"1663",3,"cone","07:30",195.11995952317
"1664",3,"cone","07:45",215.867236090042
"1665",3,"cone","08:00",430.403174230885
"1666",3,"cone","08:15",282.187713853203
"1667",3,"cone","08:30",335.524207116722
"1668",3,"cone","08:45",378.487062096805
"1669",3,"cone","09:00",601.227706840015
"1670",3,"cone","09:15",448.287574667588
"1671",3,"cone","09:30",460.967425247852
"1672",3,"cone","09:45",538.552938671477
"1673",3,"cone","10:00",827.653288449538
"1674",3,"cone","10:15",616.448468298858
"1675",3,"cone","10:30",676.712453164043
"1676",3,"cone","10:45",725.067073850006
"1677",3,"cone","11:00",1028.33363767928
"1678",3,"cone","11:15",742.89146324051
"1679",3,"cone","11:30",866.111367423239
"1680",3,"cone","11:45",924.124193764521
"1681",3,"cone","12:00",1099.1763867218
"1682",3,"cone","12:15",930.944747640625
"1683",3,"cone","12:30",915.6160905462
"1684",3,"cone","12:45",967.813864068909
"1685",3,"cone","13:00",1126.8711684625
"1686",3,"cone","13:15",955.795992089137
"1687",3,"cone","13:30",892.786938047309
"1688",3,"cone","13:45",867.068082093391
"1689",3,"cone","14:00",978.688029364286
"1690",3,"cone","14:15",802.756078460284
"1691",3,"cone","14:30",768.170346367223
"1692",3,"cone","14:45",758.339852794304
"1693",3,"cone","15:00",822.667521662676
"1694",3,"cone","15:15",629.097791509846
"1695",3,"cone","15:30",658.93206061082
"1696",3,"cone","15:45",627.615295806486
"1697",3,"cone","16:00",603.291241200199
"1698",3,"cone","16:15",521.433853213153
"1699",3,"cone","16:30",461.335921778936
"1700",3,"cone","16:45",395.185845783648
"1701",3,"cone","17:00",357.253458832217
"1702",3,"cone","17:15",294.069335382269
"1703",3,"cone","17:30",251.1313854498
"1704",3,"cone","17:45",208.284549970258
"1705",3,"cone","18:00",155.721739369782
"1706",3,"cone","18:15",125.109791471114
"1707",3,"cone","18:30",104.362834207582
"1708",3,"cone","18:45",89.0617681831483
"1709",3,"cone","19:00",83.2445099115093
"1710",3,"cone","19:15",81.5575630484554
"1711",3,"cone","19:30",81.4746318011132
"1712",3,"cone","19:45",79.0424886857994
"1713",3,"cone","20:00",57.9225678730277
"1714",3,"cone","20:15",60.8064516129032
"1715",3,"cone","20:30",63.8709677419355
"1716",3,"cone","20:45",62.741935483871
"1717",3,"cone","21:00",65
"1718",3,"cone","21:15",65.1612903225806
"1719",3,"cone","21:30",62.5806451612903
"1720",3,"cone","21:45",62.5806451612903
"1721",3,"cone","22:00",63.7096774193548
"1722",3,"cone","22:15",65
"1723",3,"cone","22:30",63.8709677419355
"1724",3,"cone","22:45",62.4193548387097
"1725",3,"cone","23:00",63.0645161290323
"1726",3,"cone","23:15",60.3225806451613
"1727",3,"cone","23:30",65
"1728",3,"cone","23:45",67.4193548387097
"1729",4,"con1","00:00",38.8
"1730",4,"con1","00:15",40.4
"1731",4,"con1","00:30",41.2
"1732",4,"con1","00:45",41.8666666666667
"1733",4,"con1","01:00",40.8
"1734",4,"con1","01:15",39.3333333333333
"1735",4,"con1","01:30",42.2666666666667
"1736",4,"con1","01:45",38
"1737",4,"con1","02:00",51.7333333333333
"1738",4,"con1","02:15",55.4666666666667
"1739",4,"con1","02:30",54.9333333333333
"1740",4,"con1","02:45",53.2
"1741",4,"con1","03:00",55.8666666666667
"1742",4,"con1","03:15",56
"1743",4,"con1","03:30",55.8666666666667
"1744",4,"con1","03:45",56.8
"1745",4,"con1","04:00",55.2
"1746",4,"con1","04:15",56.2666666666667
"1747",4,"con1","04:30",55.6
"1748",4,"con1","04:45",59.7333333333333
"1749",4,"con1","05:00",66.5333333333333
"1750",4,"con1","05:15",68.2666666666667
"1751",4,"con1","05:30",71.6
"1752",4,"con1","05:45",73.2
"1753",4,"con1","06:00",87.9992081277172
"1754",4,"con1","06:15",81.2597291100145
"1755",4,"con1","06:30",79.5253916708652
"1756",4,"con1","06:45",89.8460267700781
"1757",4,"con1","07:00",229.360435676773
"1758",4,"con1","07:15",141.554230261576
"1759",4,"con1","07:30",181.638991103592
"1760",4,"con1","07:45",224.193603703091
"1761",4,"con1","08:00",511.697032514593
"1762",4,"con1","08:15",347.01351679618
"1763",4,"con1","08:30",428.929825128763
"1764",4,"con1","08:45",460.158160332076
"1765",4,"con1","09:00",773.158572028754
"1766",4,"con1","09:15",592.622792671834
"1767",4,"con1","09:30",636.312285558045
"1768",4,"con1","09:45",708.586492359753
"1769",4,"con1","10:00",1005.87376162516
"1770",4,"con1","10:15",793.716360124318
"1771",4,"con1","10:30",882.384648407897
"1772",4,"con1","10:45",889.491620627339
"1773",4,"con1","11:00",1169.65627110936
"1774",4,"con1","11:15",1006.40102126868
"1775",4,"con1","11:30",1020.51366298153
"1776",4,"con1","11:45",1062.93486332737
"1777",4,"con1","12:00",1269.43811402755
"1778",4,"con1","12:15",1158.92485747258
"1779",4,"con1","12:30",1092.06557201913
"1780",4,"con1","12:45",1152.54771781433
"1781",4,"con1","13:00",1285.0782889361
"1782",4,"con1","13:15",1175.39053496613
"1783",4,"con1","13:30",1161.12518808661
"1784",4,"con1","13:45",1100.16904079746
"1785",4,"con1","14:00",1233.23725282968
"1786",4,"con1","14:15",1073.59447672586
"1787",4,"con1","14:30",1033.69136042005
"1788",4,"con1","14:45",1051.78875283958
"1789",4,"con1","15:00",1173.76912772472
"1790",4,"con1","15:15",1049.50464363087
"1791",4,"con1","15:30",939.986403338012
"1792",4,"con1","15:45",854.594679871305
"1793",4,"con1","16:00",972.718826418567
"1794",4,"con1","16:15",842.927655394173
"1795",4,"con1","16:30",750.105815678761
"1796",4,"con1","16:45",702.247337030306
"1797",4,"con1","17:00",708.654578004551
"1798",4,"con1","17:15",630.324897946061
"1799",4,"con1","17:30",557.51112094259
"1800",4,"con1","17:45",529.796522742002
"1801",4,"con1","18:00",503.812139440533
"1802",4,"con1","18:15",442.371261174782
"1803",4,"con1","18:30",359.320363709352
"1804",4,"con1","18:45",309.488154990729
"1805",4,"con1","19:00",247.401541108764
"1806",4,"con1","19:15",199.512457756912
"1807",4,"con1","19:30",147.380863339828
"1808",4,"con1","19:45",112.360548719313
"1809",4,"con1","20:00",70.4290753517021
"1810",4,"con1","20:15",49.9538303219678
"1811",4,"con1","20:30",41.3531024373086
"1812",4,"con1","20:45",40.0061579480985
"1813",4,"con1","21:00",42.1333333333333
"1814",4,"con1","21:15",41.4666666666667
"1815",4,"con1","21:30",43.4666666666667
"1816",4,"con1","21:45",42.9333333333333
"1817",4,"con1","22:00",42.6666666666667
"1818",4,"con1","22:15",41.3333333333333
"1819",4,"con1","22:30",40.8
"1820",4,"con1","22:45",41.7333333333333
"1821",4,"con1","23:00",40.6666666666667
"1822",4,"con1","23:15",42.8
"1823",4,"con1","23:30",41.2
"1824",4,"con1","23:45",44.4
"1825",4,"cona","00:00",40.74
"1826",4,"cona","00:15",42.42
"1827",4,"cona","00:30",43.26
"1828",4,"cona","00:45",43.96
"1829",4,"cona","01:00",42.84
"1830",4,"cona","01:15",41.3
"1831",4,"cona","01:30",44.38
"1832",4,"cona","01:45",39.9
"1833",4,"cona","02:00",54.32
"1834",4,"cona","02:15",58.24
"1835",4,"cona","02:30",57.68
"1836",4,"cona","02:45",55.86
"1837",4,"cona","03:00",58.66
"1838",4,"cona","03:15",58.8
"1839",4,"cona","03:30",58.66
"1840",4,"cona","03:45",59.64
"1841",4,"cona","04:00",57.96
"1842",4,"cona","04:15",59.08
"1843",4,"cona","04:30",58.38
"1844",4,"cona","04:45",62.72
"1845",4,"cona","05:00",69.86
"1846",4,"cona","05:15",71.68
"1847",4,"cona","05:30",75.18
"1848",4,"cona","05:45",76.86
"1849",4,"cona","06:00",92.399168534103
"1850",4,"cona","06:15",85.3227155655152
"1851",4,"cona","06:30",83.5016612544084
"1852",4,"cona","06:45",94.3383281085819
"1853",4,"cona","07:00",240.828457460611
"1854",4,"cona","07:15",148.631941774655
"1855",4,"cona","07:30",190.720940658772
"1856",4,"cona","07:45",235.403283888246
"1857",4,"cona","08:00",537.281884140323
"1858",4,"cona","08:15",364.364192635989
"1859",4,"cona","08:30",450.376316385201
"1860",4,"cona","08:45",483.16606834868
"1861",4,"cona","09:00",811.816500630192
"1862",4,"cona","09:15",622.253932305426
"1863",4,"cona","09:30",668.127899835947
"1864",4,"cona","09:45",744.015816977741
"1865",4,"cona","10:00",1056.16744970642
"1866",4,"cona","10:15",833.402178130534
"1867",4,"cona","10:30",926.503880828292
"1868",4,"cona","10:45",933.966201658706
"1869",4,"cona","11:00",1228.13908466483
"1870",4,"cona","11:15",1056.72107233212
"1871",4,"cona","11:30",1071.53934613061
"1872",4,"cona","11:45",1116.08160649374
"1873",4,"cona","12:00",1332.91001972892
"1874",4,"cona","12:15",1216.87110034621
"1875",4,"cona","12:30",1146.66885062009
"1876",4,"cona","12:45",1210.17510370505
"1877",4,"cona","13:00",1349.3322033829
"1878",4,"cona","13:15",1234.16006171444
"1879",4,"cona","13:30",1219.18144749094
"1880",4,"cona","13:45",1155.17749283733
"1881",4,"cona","14:00",1294.89911547117
"1882",4,"cona","14:15",1127.27420056216
"1883",4,"cona","14:30",1085.37592844105
"1884",4,"cona","14:45",1104.37819048156
"1885",4,"cona","15:00",1232.45758411096
"1886",4,"cona","15:15",1101.97987581242
"1887",4,"cona","15:30",986.985723504913
"1888",4,"cona","15:45",897.324413864871
"1889",4,"cona","16:00",1021.3547677395
"1890",4,"cona","16:15",885.074038163882
"1891",4,"cona","16:30",787.611106462699
"1892",4,"cona","16:45",737.359703881821
"1893",4,"cona","17:00",744.087306904778
"1894",4,"cona","17:15",661.841142843364
"1895",4,"cona","17:30",585.386676989719
"1896",4,"cona","17:45",556.286348879102
"1897",4,"cona","18:00",529.00274641256
"1898",4,"cona","18:15",464.489824233521
"1899",4,"cona","18:30",377.28638189482
"1900",4,"cona","18:45",324.962562740265
"1901",4,"cona","19:00",259.771618164202
"1902",4,"cona","19:15",209.488080644758
"1903",4,"cona","19:30",154.74990650682
"1904",4,"cona","19:45",117.978576155279
"1905",4,"cona","20:00",73.9505291192872
"1906",4,"cona","20:15",52.4515218380662
"1907",4,"cona","20:30",43.4207575591741
"1908",4,"cona","20:45",42.0064658455035
"1909",4,"cona","21:00",44.24
"1910",4,"cona","21:15",43.54
"1911",4,"cona","21:30",45.64
"1912",4,"cona","21:45",45.08
"1913",4,"cona","22:00",44.8
"1914",4,"cona","22:15",43.4
"1915",4,"cona","22:30",42.84
"1916",4,"cona","22:45",43.82
"1917",4,"cona","23:00",42.7
"1918",4,"cona","23:15",44.94
"1919",4,"cona","23:30",43.26
"1920",4,"cona","23:45",46.62
"1921",4,"conb","00:00",42.68
"1922",4,"conb","00:15",44.44
"1923",4,"conb","00:30",45.32
"1924",4,"conb","00:45",46.0533333333333
"1925",4,"conb","01:00",44.88
"1926",4,"conb","01:15",43.2666666666667
"1927",4,"conb","01:30",46.4933333333333
"1928",4,"conb","01:45",41.8
"1929",4,"conb","02:00",56.9066666666667
"1930",4,"conb","02:15",61.0133333333333
"1931",4,"conb","02:30",60.4266666666667
"1932",4,"conb","02:45",58.52
"1933",4,"conb","03:00",61.4533333333333
"1934",4,"conb","03:15",61.6
"1935",4,"conb","03:30",61.4533333333333
"1936",4,"conb","03:45",62.48
"1937",4,"conb","04:00",60.72
"1938",4,"conb","04:15",61.8933333333333
"1939",4,"conb","04:30",61.16
"1940",4,"conb","04:45",65.7066666666667
"1941",4,"conb","05:00",73.1866666666667
"1942",4,"conb","05:15",75.0933333333333
"1943",4,"conb","05:30",78.76
"1944",4,"conb","05:45",80.52
"1945",4,"conb","06:00",96.7991289404889
"1946",4,"conb","06:15",89.3857020210159
"1947",4,"conb","06:30",87.4779308379517
"1948",4,"conb","06:45",98.8306294470859
"1949",4,"conb","07:00",252.29647924445
"1950",4,"conb","07:15",155.709653287733
"1951",4,"conb","07:30",199.802890213952
"1952",4,"conb","07:45",246.612964073401
"1953",4,"conb","08:00",562.866735766053
"1954",4,"conb","08:15",381.714868475798
"1955",4,"conb","08:30",471.822807641639
"1956",4,"conb","08:45",506.173976365284
"1957",4,"conb","09:00",850.47442923163
"1958",4,"conb","09:15",651.885071939018
"1959",4,"conb","09:30",699.943514113849
"1960",4,"conb","09:45",779.445141595729
"1961",4,"conb","10:00",1106.46113778768
"1962",4,"conb","10:15",873.08799613675
"1963",4,"conb","10:30",970.623113248687
"1964",4,"conb","10:45",978.440782690073
"1965",4,"conb","11:00",1286.6218982203
"1966",4,"conb","11:15",1107.04112339555
"1967",4,"conb","11:30",1122.56502927969
"1968",4,"conb","11:45",1169.2283496601
"1969",4,"conb","12:00",1396.3819254303
"1970",4,"conb","12:15",1274.81734321984
"1971",4,"conb","12:30",1201.27212922105
"1972",4,"conb","12:45",1267.80248959576
"1973",4,"conb","13:00",1413.58611782971
"1974",4,"conb","13:15",1292.92958846275
"1975",4,"conb","13:30",1277.23770689527
"1976",4,"conb","13:45",1210.1859448772
"1977",4,"conb","14:00",1356.56097811265
"1978",4,"conb","14:15",1180.95392439845
"1979",4,"conb","14:30",1137.06049646205
"1980",4,"conb","14:45",1156.96762812354
"1981",4,"conb","15:00",1291.14604049719
"1982",4,"conb","15:15",1154.45510799396
"1983",4,"conb","15:30",1033.98504367181
"1984",4,"conb","15:45",940.054147858436
"1985",4,"conb","16:00",1069.99070906042
"1986",4,"conb","16:15",927.220420933591
"1987",4,"conb","16:30",825.116397246637
"1988",4,"conb","16:45",772.472070733336
"1989",4,"conb","17:00",779.520035805006
"1990",4,"conb","17:15",693.357387740667
"1991",4,"conb","17:30",613.262233036849
"1992",4,"conb","17:45",582.776175016203
"1993",4,"conb","18:00",554.193353384587
"1994",4,"conb","18:15",486.608387292261
"1995",4,"conb","18:30",395.252400080288
"1996",4,"conb","18:45",340.436970489802
"1997",4,"conb","19:00",272.14169521964
"1998",4,"conb","19:15",219.463703532604
"1999",4,"conb","19:30",162.118949673811
"2000",4,"conb","19:45",123.596603591244
"2001",4,"conb","20:00",77.4719828868723
"2002",4,"conb","20:15",54.9492133541646
"2003",4,"conb","20:30",45.4884126810395
"2004",4,"conb","20:45",44.0067737429084
"2005",4,"conb","21:00",46.3466666666667
"2006",4,"conb","21:15",45.6133333333333
"2007",4,"conb","21:30",47.8133333333333
"2008",4,"conb","21:45",47.2266666666667
"2009",4,"conb","22:00",46.9333333333333
"2010",4,"conb","22:15",45.4666666666667
"2011",4,"conb","22:30",44.88
"2012",4,"conb","22:45",45.9066666666667
"2013",4,"conb","23:00",44.7333333333333
"2014",4,"conb","23:15",47.08
"2015",4,"conb","23:30",45.32
"2016",4,"conb","23:45",48.84
"2017",4,"conc","00:00",44.62
"2018",4,"conc","00:15",46.46
"2019",4,"conc","00:30",47.38
"2020",4,"conc","00:45",48.1466666666667
"2021",4,"conc","01:00",46.92
"2022",4,"conc","01:15",45.2333333333333
"2023",4,"conc","01:30",48.6066666666667
"2024",4,"conc","01:45",43.7
"2025",4,"conc","02:00",59.4933333333333
"2026",4,"conc","02:15",63.7866666666667
"2027",4,"conc","02:30",63.1733333333333
"2028",4,"conc","02:45",61.18
"2029",4,"conc","03:00",64.2466666666667
"2030",4,"conc","03:15",64.4
"2031",4,"conc","03:30",64.2466666666667
"2032",4,"conc","03:45",65.32
"2033",4,"conc","04:00",63.48
"2034",4,"conc","04:15",64.7066666666667
"2035",4,"conc","04:30",63.94
"2036",4,"conc","04:45",68.6933333333333
"2037",4,"conc","05:00",76.5133333333333
"2038",4,"conc","05:15",78.5066666666667
"2039",4,"conc","05:30",82.34
"2040",4,"conc","05:45",84.18
"2041",4,"conc","06:00",101.199089346875
"2042",4,"conc","06:15",93.4486884765167
"2043",4,"conc","06:30",91.4542004214949
"2044",4,"conc","06:45",103.32293078559
"2045",4,"conc","07:00",263.764501028289
"2046",4,"conc","07:15",162.787364800812
"2047",4,"conc","07:30",208.884839769131
"2048",4,"conc","07:45",257.822644258555
"2049",4,"conc","08:00",588.451587391782
"2050",4,"conc","08:15",399.065544315607
"2051",4,"conc","08:30",493.269298898077
"2052",4,"conc","08:45",529.181884381888
"2053",4,"conc","09:00",889.132357833067
"2054",4,"conc","09:15",681.516211572609
"2055",4,"conc","09:30",731.759128391751
"2056",4,"conc","09:45",814.874466213716
"2057",4,"conc","10:00",1156.75482586894
"2058",4,"conc","10:15",912.773814142965
"2059",4,"conc","10:30",1014.74234566908
"2060",4,"conc","10:45",1022.91536372144
"2061",4,"conc","11:00",1345.10471177576
"2062",4,"conc","11:15",1157.36117445898
"2063",4,"conc","11:30",1173.59071242876
"2064",4,"conc","11:45",1222.37509282647
"2065",4,"conc","12:00",1459.85383113168
"2066",4,"conc","12:15",1332.76358609346
"2067",4,"conc","12:30",1255.875407822
"2068",4,"conc","12:45",1325.42987548648
"2069",4,"conc","13:00",1477.84003227651
"2070",4,"conc","13:15",1351.69911521105
"2071",4,"conc","13:30",1335.2939662996
"2072",4,"conc","13:45",1265.19439691708
"2073",4,"conc","14:00",1418.22284075414
"2074",4,"conc","14:15",1234.63364823474
"2075",4,"conc","14:30",1188.74506448306
"2076",4,"conc","14:45",1209.55706576552
"2077",4,"conc","15:00",1349.83449688343
"2078",4,"conc","15:15",1206.9303401755
"2079",4,"conc","15:30",1080.98436383871
"2080",4,"conc","15:45",982.783881852001
"2081",4,"conc","16:00",1118.62665038135
"2082",4,"conc","16:15",969.3668037033
"2083",4,"conc","16:30",862.621688030575
"2084",4,"conc","16:45",807.584437584851
"2085",4,"conc","17:00",814.952764705233
"2086",4,"conc","17:15",724.87363263797
"2087",4,"conc","17:30",641.137789083978
"2088",4,"conc","17:45",609.266001153302
"2089",4,"conc","18:00",579.383960356613
"2090",4,"conc","18:15",508.726950351
"2091",4,"conc","18:30",413.218418265755
"2092",4,"conc","18:45",355.911378239338
"2093",4,"conc","19:00",284.511772275078
"2094",4,"conc","19:15",229.439326420449
"2095",4,"conc","19:30",169.487992840802
"2096",4,"conc","19:45",129.21463102721
"2097",4,"conc","20:00",80.9934366544574
"2098",4,"conc","20:15",57.446904870263
"2099",4,"conc","20:30",47.5560678029049
"2100",4,"conc","20:45",46.0070816403133
"2101",4,"conc","21:00",48.4533333333333
"2102",4,"conc","21:15",47.6866666666667
"2103",4,"conc","21:30",49.9866666666667
"2104",4,"conc","21:45",49.3733333333333
"2105",4,"conc","22:00",49.0666666666667
"2106",4,"conc","22:15",47.5333333333333
"2107",4,"conc","22:30",46.92
"2108",4,"conc","22:45",47.9933333333333
"2109",4,"conc","23:00",46.7666666666667
"2110",4,"conc","23:15",49.22
"2111",4,"conc","23:30",47.38
"2112",4,"conc","23:45",51.06
"2113",4,"cond","00:00",46.56
"2114",4,"cond","00:15",48.48
"2115",4,"cond","00:30",49.44
"2116",4,"cond","00:45",50.24
"2117",4,"cond","01:00",48.96
"2118",4,"cond","01:15",47.2
"2119",4,"cond","01:30",50.72
"2120",4,"cond","01:45",45.6
"2121",4,"cond","02:00",62.08
"2122",4,"cond","02:15",66.56
"2123",4,"cond","02:30",65.92
"2124",4,"cond","02:45",63.84
"2125",4,"cond","03:00",67.04
"2126",4,"cond","03:15",67.2
"2127",4,"cond","03:30",67.04
"2128",4,"cond","03:45",68.16
"2129",4,"cond","04:00",66.24
"2130",4,"cond","04:15",67.52
"2131",4,"cond","04:30",66.72
"2132",4,"cond","04:45",71.68
"2133",4,"cond","05:00",79.84
"2134",4,"cond","05:15",81.92
"2135",4,"cond","05:30",85.92
"2136",4,"cond","05:45",87.84
"2137",4,"cond","06:00",105.599049753261
"2138",4,"cond","06:15",97.5116749320174
"2139",4,"cond","06:30",95.4304700050382
"2140",4,"cond","06:45",107.815232124094
"2141",4,"cond","07:00",275.232522812127
"2142",4,"cond","07:15",169.865076313891
"2143",4,"cond","07:30",217.966789324311
"2144",4,"cond","07:45",269.03232444371
"2145",4,"cond","08:00",614.036439017512
"2146",4,"cond","08:15",416.416220155416
"2147",4,"cond","08:30",514.715790154515
"2148",4,"cond","08:45",552.189792398491
"2149",4,"cond","09:00",927.790286434505
"2150",4,"cond","09:15",711.147351206201
"2151",4,"cond","09:30",763.574742669654
"2152",4,"cond","09:45",850.303790831704
"2153",4,"cond","10:00",1207.04851395019
"2154",4,"cond","10:15",952.459632149181
"2155",4,"cond","10:30",1058.86157808948
"2156",4,"cond","10:45",1067.38994475281
"2157",4,"cond","11:00",1403.58752533123
"2158",4,"cond","11:15",1207.68122552242
"2159",4,"cond","11:30",1224.61639557784
"2160",4,"cond","11:45",1275.52183599284
"2161",4,"cond","12:00",1523.32573683306
"2162",4,"cond","12:15",1390.70982896709
"2163",4,"cond","12:30",1310.47868642296
"2164",4,"cond","12:45",1383.0572613772
"2165",4,"cond","13:00",1542.09394672332
"2166",4,"cond","13:15",1410.46864195936
"2167",4,"cond","13:30",1393.35022570393
"2168",4,"cond","13:45",1320.20284895695
"2169",4,"cond","14:00",1479.88470339562
"2170",4,"cond","14:15",1288.31337207104
"2171",4,"cond","14:30",1240.42963250406
"2172",4,"cond","14:45",1262.1465034075
"2173",4,"cond","15:00",1408.52295326967
"2174",4,"cond","15:15",1259.40557235705
"2175",4,"cond","15:30",1127.98368400561
"2176",4,"cond","15:45",1025.51361584557
"2177",4,"cond","16:00",1167.26259170228
"2178",4,"cond","16:15",1011.51318647301
"2179",4,"cond","16:30",900.126978814513
"2180",4,"cond","16:45",842.696804436367
"2181",4,"cond","17:00",850.385493605461
"2182",4,"cond","17:15",756.389877535273
"2183",4,"cond","17:30",669.013345131108
"2184",4,"cond","17:45",635.755827290403
"2185",4,"cond","18:00",604.57456732864
"2186",4,"cond","18:15",530.845513409739
"2187",4,"cond","18:30",431.184436451223
"2188",4,"cond","18:45",371.385785988875
"2189",4,"cond","19:00",296.881849330516
"2190",4,"cond","19:15",239.414949308295
"2191",4,"cond","19:30",176.857036007794
"2192",4,"cond","19:45",134.832658463176
"2193",4,"cond","20:00",84.5148904220425
"2194",4,"cond","20:15",59.9445963863614
"2195",4,"cond","20:30",49.6237229247703
"2196",4,"cond","20:45",48.0073895377182
"2197",4,"cond","21:00",50.56
"2198",4,"cond","21:15",49.76
"2199",4,"cond","21:30",52.16
"2200",4,"cond","21:45",51.52
"2201",4,"cond","22:00",51.2
