waktu,vermogen,kvar,Dag,stamps,Aantal,Schijnbaar Vermogen,ABS_Reeël Vermogen,Capaciteit,ABS_SChijnbaar vermogen,GEM_Verbruik,Weekdag
9/1/2018 17:00,-0.07,0.1,"Saturday, September 01, 2018",5:00:00 PM,1,-0.12,0.07,4.14,0.12,0,7
9/1/2018 19:00,0.26,0.1,"Saturday, September 01, 2018",7:00:00 PM,1,0.28,0.26,4.14,0.28,0,7
9/2/2018 7:00,0.36,0.1,"Sunday, September 02, 2018",7:00:00 AM,1,0.37,0.36,4.14,0.37,0,1
9/2/2018 17:00,-0.22,0.1,"Sunday, September 02, 2018",5:00:00 PM,1,-0.24,0.22,4.14,0.24,0,1
9/3/2018 4:00,0.37,0.1,"Monday, September 03, 2018",4:00:00 AM,1,0.38,0.37,4.14,0.38,0,2
9/3/2018 6:00,0.54,0.1,"Monday, September 03, 2018",6:00:00 AM,1,0.55,0.54,4.14,0.55,0,2
9/3/2018 18:00,0.28,0.1,"Monday, September 03, 2018",6:00:00 PM,1,0.3,0.28,4.14,0.3,0,2
9/4/2018 1:00,0.42,0.1,"Tuesday, September 04, 2018",1:00:00 AM,1,0.43,0.42,4.14,0.43,0,3
9/4/2018 6:00,0.55,0.1,"Tuesday, September 04, 2018",6:00:00 AM,1,0.56,0.55,4.14,0.56,0,3
9/5/2018 2:00,0.42,0.1,"Wednesday, September 05, 2018",2:00:00 AM,1,0.43,0.42,4.14,0.43,0,4
9/5/2018 6:00,0.55,0.1,"Wednesday, September 05, 2018",6:00:00 AM,1,0.56,0.55,4.14,0.56,0,4
9/5/2018 14:00,-0.11,0.1,"Wednesday, September 05, 2018",2:00:00 PM,1,-0.15,0.11,4.14,0.15,0,4
9/6/2018 3:00,0.38,0.1,"Thursday, September 06, 2018",3:00:00 AM,1,0.39,0.38,4.14,0.39,0,5
9/6/2018 6:00,0.51,0.1,"Thursday, September 06, 2018",6:00:00 AM,1,0.52,0.51,4.14,0.52,0,5
9/6/2018 20:00,0.45,0.1,"Thursday, September 06, 2018",8:00:00 PM,1,0.46,0.45,4.14,0.46,0,5
9/7/2018 2:00,0.32,0.1,"Friday, September 07, 2018",2:00:00 AM,1,0.34,0.32,4.14,0.34,0,6
9/7/2018 6:00,0.53,0.1,"Friday, September 07, 2018",6:00:00 AM,1,0.54,0.53,4.14,0.54,0,6
9/7/2018 18:00,0.28,0.1,"Friday, September 07, 2018",6:00:00 PM,1,0.3,0.28,4.14,0.3,0,6
9/8/2018 4:00,0.37,0.1,"Saturday, September 08, 2018",4:00:00 AM,1,0.38,0.37,4.14,0.38,0,7
9/8/2018 18:00,0.23,0.1,"Saturday, September 08, 2018",6:00:00 PM,1,0.25,0.23,4.14,0.25,0,7
9/8/2018 19:00,0.3,0.1,"Saturday, September 08, 2018",7:00:00 PM,1,0.32,0.3,4.14,0.32,0,7
9/9/2018 14:00,-0.49,0.1,"Sunday, September 09, 2018",2:00:00 PM,1,-0.5,0.49,4.14,0.5,0,1
9/10/2018 6:00,0.54,0.1,"Monday, September 10, 2018",6:00:00 AM,1,0.55,0.54,4.14,0.55,0,2
9/10/2018 22:00,0.5,0.1,"Monday, September 10, 2018",10:00:00 PM,1,0.51,0.5,4.14,0.51,0,2
9/11/2018 19:00,0.5,0.1,"Tuesday, September 11, 2018",7:00:00 PM,1,0.51,0.5,4.14,0.51,0,3
9/12/2018 3:00,0.42,0.1,"Wednesday, September 12, 2018",3:00:00 AM,1,0.43,0.42,4.14,0.43,0,4
9/12/2018 5:00,0.5,0.1,"Wednesday, September 12, 2018",5:00:00 AM,1,0.51,0.5,4.14,0.51,0,4
9/12/2018 6:00,0.56,0.1,"Wednesday, September 12, 2018",6:00:00 AM,1,0.57,0.56,4.14,0.57,0,4
9/12/2018 19:00,0.5,0.1,"Wednesday, September 12, 2018",7:00:00 PM,1,0.51,0.5,4.14,0.51,0,4
9/12/2018 20:00,0.49,0.1,"Wednesday, September 12, 2018",8:00:00 PM,1,0.5,0.49,4.14,0.5,0,4
9/12/2018 21:00,0.47,0.1,"Wednesday, September 12, 2018",9:00:00 PM,1,0.48,0.47,4.14,0.48,0,4
9/13/2018 1:00,0.38,0.1,"Thursday, September 13, 2018",1:00:00 AM,1,0.39,0.38,4.14,0.39,0,5
9/13/2018 2:00,0.39,0.1,"Thursday, September 13, 2018",2:00:00 AM,1,0.4,0.39,4.14,0.4,0,5
9/13/2018 6:00,0.57,0.1,"Thursday, September 13, 2018",6:00:00 AM,1,0.58,0.57,4.14,0.58,0,5
9/14/2018 3:00,0.36,0.1,"Friday, September 14, 2018",3:00:00 AM,1,0.37,0.36,4.14,0.37,0,6
9/14/2018 8:00,0.53,0.1,"Friday, September 14, 2018",8:00:00 AM,1,0.54,0.53,4.14,0.54,0,6
9/14/2018 10:00,0.07,0.1,"Friday, September 14, 2018",10:00:00 AM,1,0.12,0.07,4.14,0.12,0,6
9/15/2018 10:00,0.01,0.1,"Saturday, September 15, 2018",10:00:00 AM,1,0.1,0.01,4.14,0.1,0,7
9/15/2018 16:00,-0.22,0.1,"Saturday, September 15, 2018",4:00:00 PM,1,-0.24,0.22,4.14,0.24,0,7
9/17/2018 4:00,0.37,0.1,"Monday, September 17, 2018",4:00:00 AM,1,0.38,0.37,4.14,0.38,0,2
9/17/2018 10:00,0.19,0.1,"Monday, September 17, 2018",10:00:00 AM,1,0.21,0.19,4.14,0.21,0,2
9/18/2018 3:00,0.42,0.1,"Tuesday, September 18, 2018",3:00:00 AM,1,0.43,0.42,4.14,0.43,0,3
9/18/2018 23:00,0.52,0.1,"Tuesday, September 18, 2018",11:00:00 PM,1,0.53,0.52,4.14,0.53,0,3
9/19/2018 0:00,0.49,0.1,"Wednesday, September 19, 2018",12:00:00 AM,1,0.5,0.49,4.14,0.5,0,4
9/19/2018 6:00,0.53,0.1,"Wednesday, September 19, 2018",6:00:00 AM,1,0.54,0.53,4.14,0.54,0,4
9/19/2018 7:00,0.6,0.1,"Wednesday, September 19, 2018",7:00:00 AM,1,0.61,0.6,4.14,0.61,0,4
9/19/2018 23:00,0.48,0.1,"Wednesday, September 19, 2018",11:00:00 PM,1,0.49,0.48,4.14,0.49,0,4
9/20/2018 1:00,0.47,0.1,"Thursday, September 20, 2018",1:00:00 AM,1,0.48,0.47,4.14,0.48,0,5
9/20/2018 22:00,0.5,0.1,"Thursday, September 20, 2018",10:00:00 PM,1,0.51,0.5,4.14,0.51,0,5
9/21/2018 5:00,0.52,0.1,"Friday, September 21, 2018",5:00:00 AM,1,0.53,0.52,4.14,0.53,0,6
9/23/2018 0:00,0.35,0.1,"Sunday, September 23, 2018",12:00:00 AM,1,0.36,0.35,4.14,0.36,0,1
9/23/2018 11:00,0.28,0.1,"Sunday, September 23, 2018",11:00:00 AM,1,0.3,0.28,4.14,0.3,0,1
9/25/2018 11:00,-0.13,0.1,"Tuesday, September 25, 2018",11:00:00 AM,1,-0.16,0.13,4.14,0.16,0,3
9/25/2018 18:00,0.36,0.1,"Tuesday, September 25, 2018",6:00:00 PM,1,0.37,0.36,4.14,0.37,0,3
9/25/2018 19:00,0.47,0.1,"Tuesday, September 25, 2018",7:00:00 PM,1,0.48,0.47,4.14,0.48,0,3
9/26/2018 2:00,0.36,0.1,"Wednesday, September 26, 2018",2:00:00 AM,1,0.37,0.36,4.14,0.37,0,4
9/27/2018 1:00,0.38,0.1,"Thursday, September 27, 2018",1:00:00 AM,1,0.39,0.38,4.14,0.39,0,5
9/28/2018 0:00,0.39,0.1,"Friday, September 28, 2018",12:00:00 AM,1,0.4,0.39,4.14,0.4,0,6
9/28/2018 2:00,0.36,0.1,"Friday, September 28, 2018",2:00:00 AM,1,0.37,0.36,4.14,0.37,0,6
9/28/2018 17:00,0.34,0.1,"Friday, September 28, 2018",5:00:00 PM,1,0.35,0.34,4.14,0.35,0,6
9/28/2018 18:00,0.35,0.1,"Friday, September 28, 2018",6:00:00 PM,1,0.36,0.35,4.14,0.36,0,6
9/30/2018 8:00,0.27,0.1,"Sunday, September 30, 2018",8:00:00 AM,1,0.29,0.27,4.14,0.29,0,1
9/30/2018 13:00,-0.48,0.1,"Sunday, September 30, 2018",1:00:00 PM,1,-0.49,0.48,4.14,0.49,0,1
10/2/2018 0:00,0.37,0.1,"Tuesday, October 02, 2018",12:00:00 AM,1,0.38,0.37,4.14,0.38,0,3
10/2/2018 3:00,0.35,0.1,"Tuesday, October 02, 2018",3:00:00 AM,1,0.36,0.35,4.14,0.36,0,3
10/2/2018 5:00,0.45,0.1,"Tuesday, October 02, 2018",5:00:00 AM,1,0.46,0.45,4.14,0.46,0,3
10/3/2018 18:00,0.36,0.1,"Wednesday, October 03, 2018",6:00:00 PM,1,0.37,0.36,4.14,0.37,0,4
10/4/2018 19:00,0.54,0.1,"Thursday, October 04, 2018",7:00:00 PM,1,0.55,0.54,4.14,0.55,0,5
10/5/2018 23:00,0.42,0.1,"Friday, October 05, 2018",11:00:00 PM,1,0.43,0.42,4.14,0.43,0,6
10/6/2018 9:00,0.26,0.1,"Saturday, October 06, 2018",9:00:00 AM,1,0.28,0.26,4.14,0.28,0,7
10/6/2018 11:00,-0.08,0.1,"Saturday, October 06, 2018",11:00:00 AM,1,-0.13,0.08,4.14,0.13,0,7
10/7/2018 20:00,0.33,0.1,"Sunday, October 07, 2018",8:00:00 PM,1,0.34,0.33,4.14,0.34,0,1
10/8/2018 17:00,0.18,0.1,"Monday, October 08, 2018",5:00:00 PM,1,0.21,0.18,4.14,0.21,0,2
10/9/2018 23:00,0.42,0.1,"Tuesday, October 09, 2018",11:00:00 PM,1,0.43,0.42,4.14,0.43,0,3
10/10/2018 0:00,0.42,0.1,"Wednesday, October 10, 2018",12:00:00 AM,1,0.43,0.42,4.14,0.43,0,4
10/11/2018 21:00,0.5,0.1,"Thursday, October 11, 2018",9:00:00 PM,1,0.51,0.5,4.14,0.51,0,5
10/11/2018 22:00,0.48,0.1,"Thursday, October 11, 2018",10:00:00 PM,1,0.49,0.48,4.14,0.49,0,5
10/12/2018 6:00,0.64,0.1,"Friday, October 12, 2018",6:00:00 AM,1,0.65,0.64,4.14,0.65,0,6
10/13/2018 21:00,0.42,0.1,"Saturday, October 13, 2018",9:00:00 PM,1,0.43,0.42,4.14,0.43,0,7
10/14/2018 5:00,0.32,0.1,"Sunday, October 14, 2018",5:00:00 AM,1,0.34,0.32,4.14,0.34,0,1
10/14/2018 12:00,-0.38,0.1,"Sunday, October 14, 2018",12:00:00 PM,1,-0.39,0.38,4.14,0.39,0,1
10/14/2018 14:00,-0.39,0.1,"Sunday, October 14, 2018",2:00:00 PM,1,-0.4,0.39,4.14,0.4,0,1
10/15/2018 0:00,0.36,0.1,"Monday, October 15, 2018",12:00:00 AM,1,0.37,0.36,4.14,0.37,0,2
10/15/2018 4:00,0.38,0.1,"Monday, October 15, 2018",4:00:00 AM,1,0.39,0.38,4.14,0.39,0,2
10/15/2018 6:00,0.6,0.1,"Monday, October 15, 2018",6:00:00 AM,1,0.61,0.6,4.14,0.61,0,2
10/16/2018 2:00,0.38,0.1,"Tuesday, October 16, 2018",2:00:00 AM,1,0.39,0.38,4.14,0.39,0,3
10/16/2018 3:00,0.39,0.1,"Tuesday, October 16, 2018",3:00:00 AM,1,0.4,0.39,4.14,0.4,0,3
10/16/2018 20:00,0.53,0.1,"Tuesday, October 16, 2018",8:00:00 PM,1,0.54,0.53,4.14,0.54,0,3
10/16/2018 21:00,0.49,0.1,"Tuesday, October 16, 2018",9:00:00 PM,1,0.5,0.49,4.14,0.5,0,3
10/16/2018 23:00,0.45,0.1,"Tuesday, October 16, 2018",11:00:00 PM,1,0.46,0.45,4.14,0.46,0,3
10/17/2018 3:00,0.39,0.1,"Wednesday, October 17, 2018",3:00:00 AM,1,0.4,0.39,4.14,0.4,0,4
10/17/2018 19:00,0.53,0.1,"Wednesday, October 17, 2018",7:00:00 PM,1,0.54,0.53,4.14,0.54,0,4
10/17/2018 23:00,0.38,0.1,"Wednesday, October 17, 2018",11:00:00 PM,1,0.39,0.38,4.14,0.39,0,4
10/18/2018 1:00,0.37,0.1,"Thursday, October 18, 2018",1:00:00 AM,1,0.38,0.37,4.14,0.38,0,5
10/18/2018 3:00,0.39,0.1,"Thursday, October 18, 2018",3:00:00 AM,1,0.4,0.39,4.14,0.4,0,5
10/20/2018 17:00,0.25,0.1,"Saturday, October 20, 2018",5:00:00 PM,1,0.27,0.25,4.14,0.27,0,7
10/20/2018 19:00,0.39,0.1,"Saturday, October 20, 2018",7:00:00 PM,1,0.4,0.39,4.14,0.4,0,7
10/20/2018 23:00,0.37,0.1,"Saturday, October 20, 2018",11:00:00 PM,1,0.38,0.37,4.14,0.38,0,7
10/21/2018 9:00,0.32,0.1,"Sunday, October 21, 2018",9:00:00 AM,1,0.34,0.32,4.14,0.34,0,1
10/21/2018 23:00,0.39,0.1,"Sunday, October 21, 2018",11:00:00 PM,1,0.4,0.39,4.14,0.4,0,1
10/22/2018 0:00,0.35,0.1,"Monday, October 22, 2018",12:00:00 AM,1,0.36,0.35,4.14,0.36,0,2
10/22/2018 1:00,0.38,0.1,"Monday, October 22, 2018",1:00:00 AM,1,0.39,0.38,4.14,0.39,0,2
10/23/2018 21:00,0.48,0.1,"Tuesday, October 23, 2018",9:00:00 PM,1,0.49,0.48,4.14,0.49,0,3
10/24/2018 20:00,0.48,0.1,"Wednesday, October 24, 2018",8:00:00 PM,1,0.49,0.48,4.14,0.49,0,4
10/25/2018 0:00,0.39,0.1,"Thursday, October 25, 2018",12:00:00 AM,1,0.4,0.39,4.14,0.4,0,5
10/25/2018 2:00,0.36,0.1,"Thursday, October 25, 2018",2:00:00 AM,1,0.37,0.36,4.14,0.37,0,5
10/25/2018 19:00,0.54,0.1,"Thursday, October 25, 2018",7:00:00 PM,1,0.55,0.54,4.14,0.55,0,5
10/25/2018 20:00,0.49,0.1,"Thursday, October 25, 2018",8:00:00 PM,1,0.5,0.49,4.14,0.5,0,5
10/27/2018 0:00,0.38,0.1,"Saturday, October 27, 2018",12:00:00 AM,1,0.39,0.38,4.14,0.39,0,7
10/27/2018 1:00,0.35,0.1,"Saturday, October 27, 2018",1:00:00 AM,1,0.36,0.35,4.14,0.36,0,7
10/27/2018 6:00,0.52,0.1,"Saturday, October 27, 2018",6:00:00 AM,1,0.53,0.52,4.14,0.53,0,7
10/27/2018 21:00,0.36,0.1,"Saturday, October 27, 2018",9:00:00 PM,1,0.37,0.36,4.14,0.37,0,7
10/28/2018 17:00,0.35,0.1,"Sunday, October 28, 2018",5:00:00 PM,1,0.36,0.35,4.14,0.36,0,1
10/28/2018 18:00,0.36,0.1,"Sunday, October 28, 2018",6:00:00 PM,1,0.37,0.36,4.14,0.37,0,1
10/28/2018 23:00,0.39,0.1,"Sunday, October 28, 2018",11:00:00 PM,1,0.4,0.39,4.14,0.4,0,1
10/29/2018 2:00,0.37,0.1,"Monday, October 29, 2018",2:00:00 AM,1,0.38,0.37,4.14,0.38,0,2
10/29/2018 18:00,0.58,0.1,"Monday, October 29, 2018",6:00:00 PM,1,0.59,0.58,4.14,0.59,0,2
10/29/2018 20:00,0.54,0.1,"Monday, October 29, 2018",8:00:00 PM,1,0.55,0.54,4.14,0.55,0,2
11/2/2018 2:00,0.38,0.1,"Friday, November 02, 2018",2:00:00 AM,1,0.39,0.38,4.14,0.39,0,6
11/2/2018 13:00,0.35,0.1,"Friday, November 02, 2018",1:00:00 PM,1,0.36,0.35,4.14,0.36,0,6
11/2/2018 15:00,0.35,0.1,"Friday, November 02, 2018",3:00:00 PM,1,0.36,0.35,4.14,0.36,0,6
11/2/2018 20:00,0.47,0.1,"Friday, November 02, 2018",8:00:00 PM,1,0.48,0.47,4.14,0.48,0,6
11/3/2018 3:00,0.35,0.1,"Saturday, November 03, 2018",3:00:00 AM,1,0.36,0.35,4.14,0.36,0,7
11/3/2018 4:00,0.35,0.1,"Saturday, November 03, 2018",4:00:00 AM,1,0.36,0.35,4.14,0.36,0,7
11/3/2018 13:00,-0.24,0.1,"Saturday, November 03, 2018",1:00:00 PM,1,-0.26,0.24,4.14,0.26,0,7
11/3/2018 20:00,0.36,0.1,"Saturday, November 03, 2018",8:00:00 PM,1,0.37,0.36,4.14,0.37,0,7
11/4/2018 8:00,0.29,0.1,"Sunday, November 04, 2018",8:00:00 AM,1,0.31,0.29,4.14,0.31,0,1
11/4/2018 13:00,-0.24,0.1,"Sunday, November 04, 2018",1:00:00 PM,1,-0.26,0.24,4.14,0.26,0,1
11/5/2018 7:00,0.73,0.1,"Monday, November 05, 2018",7:00:00 AM,1,0.74,0.73,4.14,0.74,0,2
11/5/2018 8:00,0.76,0.1,"Monday, November 05, 2018",8:00:00 AM,1,0.77,0.76,4.14,0.77,0,2
11/5/2018 12:00,0.1,0.1,"Monday, November 05, 2018",12:00:00 PM,1,0.14,0.1,4.14,0.14,0,2
11/5/2018 20:00,0.49,0.1,"Monday, November 05, 2018",8:00:00 PM,1,0.5,0.49,4.14,0.5,0,2
11/6/2018 8:00,0.72,0.1,"Tuesday, November 06, 2018",8:00:00 AM,1,0.73,0.72,4.14,0.73,0,3
11/6/2018 12:00,0.11,0.1,"Tuesday, November 06, 2018",12:00:00 PM,1,0.15,0.11,4.14,0.15,0,3
11/6/2018 13:00,0.13,0.1,"Tuesday, November 06, 2018",1:00:00 PM,1,0.16,0.13,4.14,0.16,0,3
11/6/2018 15:00,0.48,0.1,"Tuesday, November 06, 2018",3:00:00 PM,1,0.49,0.48,4.14,0.49,0,3
11/6/2018 16:00,0.61,0.1,"Tuesday, November 06, 2018",4:00:00 PM,1,0.62,0.61,4.14,0.62,0,3
11/7/2018 16:00,0.68,0.1,"Wednesday, November 07, 2018",4:00:00 PM,1,0.69,0.68,4.14,0.69,0,4
11/7/2018 17:00,0.58,0.1,"Wednesday, November 07, 2018",5:00:00 PM,1,0.59,0.58,4.14,0.59,0,4
11/7/2018 18:00,0.55,0.1,"Wednesday, November 07, 2018",6:00:00 PM,1,0.56,0.55,4.14,0.56,0,4
11/8/2018 17:00,0.59,0.1,"Thursday, November 08, 2018",5:00:00 PM,1,0.6,0.59,4.14,0.6,0,5
11/8/2018 19:00,0.51,0.1,"Thursday, November 08, 2018",7:00:00 PM,1,0.52,0.51,4.14,0.52,0,5
11/10/2018 3:00,0.42,0.1,"Saturday, November 10, 2018",3:00:00 AM,1,0.43,0.42,4.14,0.43,0,7
11/10/2018 6:00,0.47,0.1,"Saturday, November 10, 2018",6:00:00 AM,1,0.48,0.47,4.14,0.48,0,7
11/10/2018 7:00,0.51,0.1,"Saturday, November 10, 2018",7:00:00 AM,1,0.52,0.51,4.14,0.52,0,7
11/10/2018 8:00,0.58,0.1,"Saturday, November 10, 2018",8:00:00 AM,1,0.59,0.58,4.14,0.59,0,7
11/10/2018 12:00,0.42,0.1,"Saturday, November 10, 2018",12:00:00 PM,1,0.43,0.42,4.14,0.43,0,7
11/11/2018 0:00,0.42,0.1,"Sunday, November 11, 2018",12:00:00 AM,1,0.43,0.42,4.14,0.43,0,1
11/11/2018 3:00,0.39,0.1,"Sunday, November 11, 2018",3:00:00 AM,1,0.4,0.39,4.14,0.4,0,1
11/11/2018 11:00,0.17,0.1,"Sunday, November 11, 2018",11:00:00 AM,1,0.2,0.17,4.14,0.2,0,1
11/12/2018 5:00,0.48,0.1,"Monday, November 12, 2018",5:00:00 AM,1,0.49,0.48,4.14,0.49,0,2
11/12/2018 9:00,0.79,0.1,"Monday, November 12, 2018",9:00:00 AM,1,0.8,0.79,4.14,0.8,0,2
11/13/2018 1:00,0.42,0.1,"Tuesday, November 13, 2018",1:00:00 AM,1,0.43,0.42,4.14,0.43,0,3
11/13/2018 22:00,0.45,0.1,"Tuesday, November 13, 2018",10:00:00 PM,1,0.46,0.45,4.14,0.46,0,3
11/13/2018 23:00,0.45,0.1,"Tuesday, November 13, 2018",11:00:00 PM,1,0.46,0.45,4.14,0.46,0,3
11/14/2018 7:00,0.71,0.1,"Wednesday, November 14, 2018",7:00:00 AM,1,0.72,0.71,4.14,0.72,0,4
11/14/2018 18:00,0.56,0.1,"Wednesday, November 14, 2018",6:00:00 PM,1,0.57,0.56,4.14,0.57,0,4
11/14/2018 19:00,0.5,0.1,"Wednesday, November 14, 2018",7:00:00 PM,1,0.51,0.5,4.14,0.51,0,4
11/15/2018 0:00,0.37,0.1,"Thursday, November 15, 2018",12:00:00 AM,1,0.38,0.37,4.14,0.38,0,5
11/16/2018 2:00,0.37,0.1,"Friday, November 16, 2018",2:00:00 AM,1,0.38,0.37,4.14,0.38,0,6
11/17/2018 15:00,0.15,0.1,"Saturday, November 17, 2018",3:00:00 PM,1,0.18,0.15,4.14,0.18,0,7
11/17/2018 17:00,0.45,0.1,"Saturday, November 17, 2018",5:00:00 PM,1,0.46,0.45,4.14,0.46,0,7
11/18/2018 9:00,0.17,0.1,"Sunday, November 18, 2018",9:00:00 AM,1,0.2,0.17,4.14,0.2,0,1
11/18/2018 12:00,-0.22,0.1,"Sunday, November 18, 2018",12:00:00 PM,1,-0.24,0.22,4.14,0.24,0,1
11/18/2018 18:00,0.42,0.1,"Sunday, November 18, 2018",6:00:00 PM,1,0.43,0.42,4.14,0.43,0,1
11/18/2018 22:00,0.45,0.1,"Sunday, November 18, 2018",10:00:00 PM,1,0.46,0.45,4.14,0.46,0,1
11/18/2018 23:00,0.42,0.1,"Sunday, November 18, 2018",11:00:00 PM,1,0.43,0.42,4.14,0.43,0,1
11/19/2018 1:00,0.37,0.1,"Monday, November 19, 2018",1:00:00 AM,1,0.38,0.37,4.14,0.38,0,2
11/19/2018 21:00,0.51,0.1,"Monday, November 19, 2018",9:00:00 PM,1,0.52,0.51,4.14,0.52,0,2
11/20/2018 4:00,0.52,0.1,"Tuesday, November 20, 2018",4:00:00 AM,1,0.53,0.52,4.14,0.53,0,3
11/20/2018 20:00,0.59,0.1,"Tuesday, November 20, 2018",8:00:00 PM,1,0.6,0.59,4.14,0.6,0,3
11/20/2018 21:00,0.51,0.1,"Tuesday, November 20, 2018",9:00:00 PM,1,0.52,0.51,4.14,0.52,0,3
11/21/2018 1:00,0.54,0.1,"Wednesday, November 21, 2018",1:00:00 AM,1,0.55,0.54,4.14,0.55,0,4
11/21/2018 17:00,0.67,0.1,"Wednesday, November 21, 2018",5:00:00 PM,1,0.68,0.67,4.14,0.68,0,4
11/22/2018 21:00,0.48,0.1,"Thursday, November 22, 2018",9:00:00 PM,1,0.49,0.48,4.14,0.49,0,5
11/23/2018 5:00,0.45,0.1,"Friday, November 23, 2018",5:00:00 AM,1,0.46,0.45,4.14,0.46,0,6
11/23/2018 22:00,0.45,0.1,"Friday, November 23, 2018",10:00:00 PM,1,0.46,0.45,4.14,0.46,0,6
11/24/2018 4:00,0.47,0.1,"Saturday, November 24, 2018",4:00:00 AM,1,0.48,0.47,4.14,0.48,0,7
11/24/2018 15:00,0.48,0.1,"Saturday, November 24, 2018",3:00:00 PM,1,0.49,0.48,4.14,0.49,0,7
11/24/2018 18:00,0.45,0.1,"Saturday, November 24, 2018",6:00:00 PM,1,0.46,0.45,4.14,0.46,0,7
11/25/2018 12:00,0.39,0.1,"Sunday, November 25, 2018",12:00:00 PM,1,0.4,0.39,4.14,0.4,0,1
11/26/2018 19:00,0.57,0.1,"Monday, November 26, 2018",7:00:00 PM,1,0.58,0.57,4.14,0.58,0,2
11/26/2018 20:00,0.56,0.1,"Monday, November 26, 2018",8:00:00 PM,1,0.57,0.56,4.14,0.57,0,2
11/27/2018 5:00,0.5,0.1,"Tuesday, November 27, 2018",5:00:00 AM,1,0.51,0.5,4.14,0.51,0,3
11/28/2018 22:00,0.45,0.1,"Wednesday, November 28, 2018",10:00:00 PM,1,0.46,0.45,4.14,0.46,0,4
12/2/2018 11:00,0.34,0.1,"Sunday, December 02, 2018",11:00:00 AM,1,0.35,0.34,4.14,0.35,0,1
12/2/2018 21:00,0.38,0.1,"Sunday, December 02, 2018",9:00:00 PM,1,0.39,0.38,4.14,0.39,0,1
12/2/2018 22:00,0.39,0.1,"Sunday, December 02, 2018",10:00:00 PM,1,0.4,0.39,4.14,0.4,0,1
12/3/2018 0:00,0.38,0.1,"Monday, December 03, 2018",12:00:00 AM,1,0.39,0.38,4.14,0.39,0,2
12/3/2018 20:00,0.53,0.1,"Monday, December 03, 2018",8:00:00 PM,1,0.54,0.53,4.14,0.54,0,2
12/8/2018 9:00,0.48,0.1,"Saturday, December 08, 2018",9:00:00 AM,1,0.49,0.48,4.14,0.49,0,7
12/8/2018 20:00,0.38,0.1,"Saturday, December 08, 2018",8:00:00 PM,1,0.39,0.38,4.14,0.39,0,7
12/9/2018 1:00,0.39,0.1,"Sunday, December 09, 2018",1:00:00 AM,1,0.4,0.39,4.14,0.4,0,1
12/9/2018 10:00,0.34,0.1,"Sunday, December 09, 2018",10:00:00 AM,1,0.35,0.34,4.14,0.35,0,1
12/10/2018 17:00,0.63,0.1,"Monday, December 10, 2018",5:00:00 PM,1,0.64,0.63,4.14,0.64,0,2
12/10/2018 18:00,0.62,0.1,"Monday, December 10, 2018",6:00:00 PM,1,0.63,0.62,4.14,0.63,0,2
12/10/2018 19:00,0.61,0.1,"Monday, December 10, 2018",7:00:00 PM,1,0.62,0.61,4.14,0.62,0,2
12/10/2018 20:00,0.58,0.1,"Monday, December 10, 2018",8:00:00 PM,1,0.59,0.58,4.14,0.59,0,2
12/10/2018 22:00,0.53,0.1,"Monday, December 10, 2018",10:00:00 PM,1,0.54,0.53,4.14,0.54,0,2
12/11/2018 3:00,0.49,0.1,"Tuesday, December 11, 2018",3:00:00 AM,1,0.5,0.49,4.14,0.5,0,3
12/11/2018 5:00,0.53,0.1,"Tuesday, December 11, 2018",5:00:00 AM,1,0.54,0.53,4.14,0.54,0,3
12/11/2018 17:00,0.62,0.1,"Tuesday, December 11, 2018",5:00:00 PM,1,0.63,0.62,4.14,0.63,0,3
12/11/2018 23:00,0.42,0.1,"Tuesday, December 11, 2018",11:00:00 PM,1,0.43,0.42,4.14,0.43,0,3
12/12/2018 18:00,0.61,0.1,"Wednesday, December 12, 2018",6:00:00 PM,1,0.62,0.61,4.14,0.62,0,4
12/12/2018 22:00,0.5,0.1,"Wednesday, December 12, 2018",10:00:00 PM,1,0.51,0.5,4.14,0.51,0,4
12/13/2018 17:00,0.63,0.1,"Thursday, December 13, 2018",5:00:00 PM,1,0.64,0.63,4.14,0.64,0,5
12/13/2018 18:00,0.59,0.1,"Thursday, December 13, 2018",6:00:00 PM,1,0.6,0.59,4.14,0.6,0,5
12/13/2018 23:00,0.45,0.1,"Thursday, December 13, 2018",11:00:00 PM,1,0.46,0.45,4.14,0.46,0,5
12/14/2018 19:00,0.56,0.1,"Friday, December 14, 2018",7:00:00 PM,1,0.57,0.56,4.14,0.57,0,6
12/14/2018 22:00,0.51,0.1,"Friday, December 14, 2018",10:00:00 PM,1,0.52,0.51,4.14,0.52,0,6
12/15/2018 0:00,0.45,0.1,"Saturday, December 15, 2018",12:00:00 AM,1,0.46,0.45,4.14,0.46,0,7
12/15/2018 6:00,0.54,0.1,"Saturday, December 15, 2018",6:00:00 AM,1,0.55,0.54,4.14,0.55,0,7
12/15/2018 10:00,0.45,0.1,"Saturday, December 15, 2018",10:00:00 AM,1,0.46,0.45,4.14,0.46,0,7
12/15/2018 14:00,0.38,0.1,"Saturday, December 15, 2018",2:00:00 PM,1,0.39,0.38,4.14,0.39,0,7
12/16/2018 12:00,0.35,0.1,"Sunday, December 16, 2018",12:00:00 PM,1,0.36,0.35,4.14,0.36,0,1
12/17/2018 5:00,0.5,0.1,"Monday, December 17, 2018",5:00:00 AM,1,0.51,0.5,4.14,0.51,0,2
